"Id","Name","Description","StateId","CreatedDate","UpdatedDate"
524,Keana,"",25,"2024-04-20 00:00:00","2024-04-20 00:00:00"
525,Keffi,"",25,"2024-04-20 00:00:00","2024-04-20 00:00:00"
526,Kokona,"",25,"2024-04-20 00:00:00","2024-04-20 00:00:00"
527,Akwanga,"",25,"2024-04-20 00:00:00","2024-04-20 00:00:00"
528,Awe,"",25,"2024-04-20 00:00:00","2024-04-20 00:00:00"
529,Doma,"",25,"2024-04-20 00:00:00","2024-04-20 00:00:00"
530,Lafia,"",25,"2024-04-20 00:00:00","2024-04-20 00:00:00"
531,Gurara,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
532,Katcha,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
533,Bosso,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
534,Chanchaga,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
535,Edati,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
536,Gbako,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
537,Bida,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
538,Borgu,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
539,Lapai,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
540,Lavun,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
541,Kontagora,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
542,Agaie,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
543,Agwara,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
544,Rafi,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
545,Magama,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
546,Mariga,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
547,Mashegu,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
548,Mokwa,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
549,Rijau,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
550,Shiroro,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
551,Suleja,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
552,Munya,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
553,Paikoro,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
554,Tafa,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
555,Wushishi,"",26,"2024-04-20 00:00:00","2024-04-20 00:00:00"
556,Ifo,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
557,Ijebu East,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
558,Ijebu North,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
559,Ijebu North East,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
560,Abeokuta North,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
561,Abeokuta South,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
562,Ado-Odo/Ota,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
563,Imeko Afon,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
564,Ipokia,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
565,Obafemi Owode,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
566,Odogbolu,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
567,Sagamu,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
568,Yewa North,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
569,Yewa South,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
570,Ewekoro,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
571,Ijebu Ode,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
572,Ikenne,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
573,Odeda,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
574,Ogun Waterside,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
575,Remo North,"",27,"2024-04-20 00:00:00","2024-04-20 00:00:00"
576,Akoko north,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
577,Akoko north east,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
578,Akoko south east,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
579,Ondo,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
580,Ondo east,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
581,Ose,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
582,Owo,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
583,Akoko south,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
584,Akure north,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
585,Akure,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
586,Idanre,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
587,Irele,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
588,Odigbo,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
589,Okitipupa,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
590,Ifedore,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
591,Ese Odo,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
592,Ilaje,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
593,Ile Oluji/Okeigbo,"",28,"2024-04-20 00:00:00","2024-04-20 00:00:00"
594,Bolawaduro ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
595,Boripe,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
596,Ede ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
597,Ede north ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
598,Atakumosa west ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
599,Atakumosa east ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
600,Ayedaade ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
601,Ayedire ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
602,Ife south ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
603,Ife east ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
604,"Ifedayo, Ifelodun","",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
605,Ilesha west ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
606,Egbedore ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
607,Ejigbo ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
608,Ife north ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
609,Ife central ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
610,Ila- orangun ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
611,Ilesah east ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
612,Irepodun ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
613,ola oluwa ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
614,olorunda ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
615,"Oriade, Orolu ","",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
616,Osogbo .,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
617,Irewole ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
618,Isokan ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
619,Iwo ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
620,Obokun ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
621,Odo-otin ,"",29,"2024-04-20 00:00:00","2024-04-20 00:00:00"
622,Akinyele Moniya ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
623,Afijio Jobele ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
624,Ido ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
625,Irepo ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
626,Iseyin ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
627,Egbeda Egbeda ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
628,Ibadan North Agodi Gate ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
629,Ibadan North-East Iwo Road ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
630,Ibadan North-West ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
631,Ibadan South-West Ring Road ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
632,Ibadan South-East Mapo ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
633,Ibarapa Central ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
634,Ibarapa East Eruwa ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
635,Kajola ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
636,Lagelu ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
637,Atisbo Tede ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
638,Saki West ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
639,Saki East ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
640,Ogbomosho North ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
641,Ogbomosho South ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
642,Oyo West Ojongbodu ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
643,Atiba Ofa Meta ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
644,Itesiwaju Otu ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
645,Iwajowa ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
646,Surulere ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
647,Orelope ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
648,Ori Ire ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
649,Ibarapa North ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
650,Olorunsogo ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
651,Oluyole ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
652,Ogo Oluwa ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
653,Oyo East ,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
654,Ona Ara .,"",30,"2024-04-20 00:00:00","2024-04-20 00:00:00"
655,Bokkos ,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
656,Jos East ,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
657,Kanam ,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
658,Barkin Ladi ,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
659,Bassa ,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
660,Kanke ,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
661,Langtang North ,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
662,Jos North ,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
663,Jos South ,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
664,Langtang South ,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
665,Riyom ,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
666,Shendam ,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
667,Wase .,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
668,Mangu ,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
669,Mikang ,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
670,Pankshin ,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
671,Quaan Pan ,"",31,"2024-04-20 00:00:00","2024-04-20 00:00:00"
672,Abua-Odual,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
673,Ahoada East,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
674,Asari-Toru,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
675,Bonny,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
676,Etche,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
677,Gokana,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
678,Ikwerre,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
679,Degema,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
680,Ahoada West,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
681,Akuku-Toru,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
682,Andoni,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
683,Eleme,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
684,Emohua,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
685,Oyigbo,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
686,Khana,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
687,Omumma,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
688,Opobo-Nkoro,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
689,Portharcourt,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
690,Tai,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
691,Obio-Akpor,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
692,Ogba-Egbema-Ndoni,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
693,Ogu-bolo,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
694,Okrika,"",32,"2024-04-20 00:00:00","2024-04-20 00:00:00"
695,Gada,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
696,Isa,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
697,Kebbe,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
698,Kware,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
699,Rabah,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
700,Goronyo,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
701,Gudu,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
702,Gwadabawa,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
703,Illela,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
704,Sabon Birni,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
705,Binji,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
706,Bodinga,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
707,Dange Shuni,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
708,Shagari,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
709,Tureta,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
710,Wamako,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
711,Wurno,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
712,Yabo,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
713,Silame,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
714,Sokoto North,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
715,Sokoto South,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
716,Tambuwal,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
717,Tangaza,"",33,"2024-04-20 00:00:00","2024-04-20 00:00:00"
718,Ardo Kola,"",34,"2024-04-20 00:00:00","2024-04-20 00:00:00"
719,Bali,"",34,"2024-04-20 00:00:00","2024-04-20 00:00:00"
720,Gassol,"",34,"2024-04-20 00:00:00","2024-04-20 00:00:00"
721,Ibi,"",34,"2024-04-20 00:00:00","2024-04-20 00:00:00"
722,Jalingo,"",34,"2024-04-20 00:00:00","2024-04-20 00:00:00"
723,Donga,"",34,"2024-04-20 00:00:00","2024-04-20 00:00:00"
724,Gashaka,"",34,"2024-04-20 00:00:00","2024-04-20 00:00:00"
725,Karim Lamido,"",34,"2024-04-20 00:00:00","2024-04-20 00:00:00"
726,Kurmi,"",34,"2024-04-20 00:00:00","2024-04-20 00:00:00"
727,Wukari,"",34,"2024-04-20 00:00:00","2024-04-20 00:00:00"
728,Yorro,"",34,"2024-04-20 00:00:00","2024-04-20 00:00:00"
729,Zing,"",34,"2024-04-20 00:00:00","2024-04-20 00:00:00"
730,Lau,"",34,"2024-04-20 00:00:00","2024-04-20 00:00:00"
731,Sardauna,"",34,"2024-04-20 00:00:00","2024-04-20 00:00:00"
732,Takum,"",34,"2024-04-20 00:00:00","2024-04-20 00:00:00"
733,Ussa,"",34,"2024-04-20 00:00:00","2024-04-20 00:00:00"
734,Fune,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
735,Jakusko,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
736,Karasuwa,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
737,Machina,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
738,Bade,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
739,Bursari,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
740,Damaturu,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
741,Geidam,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
742,Gujba,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
743,Potiskum,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
744,Tarmuwa,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
745,Gulani,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
746,Fika,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
747,Nangere,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
748,Nguru,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
749,Yunusari,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
750,Yusufari,"",35,"2024-04-20 00:00:00","2024-04-20 00:00:00"
751,Anka,"",36,"2024-04-20 00:00:00","2024-04-20 00:00:00"
752,Bakura,"",36,"2024-04-20 00:00:00","2024-04-20 00:00:00"
753,Birnin Magaji,"",36,"2024-04-20 00:00:00","2024-04-20 00:00:00"
754,Bukkuyum,"",36,"2024-04-20 00:00:00","2024-04-20 00:00:00"
755,Bungudu,"",36,"2024-04-20 00:00:00","2024-04-20 00:00:00"
756,Gummi,"",36,"2024-04-20 00:00:00","2024-04-20 00:00:00"
757,Gusau,"",36,"2024-04-20 00:00:00","2024-04-20 00:00:00"
758,Kaura,"",36,"2024-04-20 00:00:00","2024-04-20 00:00:00"
759,Namoda,"",36,"2024-04-20 00:00:00","2024-04-20 00:00:00"
760,Maradun,"",36,"2024-04-20 00:00:00","2024-04-20 00:00:00"
761,Maru,"",36,"2024-04-20 00:00:00","2024-04-20 00:00:00"
762,Shinkafi,"",36,"2024-04-20 00:00:00","2024-04-20 00:00:00"
763,Talata Mafara,"",36,"2024-04-20 00:00:00","2024-04-20 00:00:00"
764,Tsafe,"",36,"2024-04-20 00:00:00","2024-04-20 00:00:00"
765,Zurmi,"",36,"2024-04-20 00:00:00","2024-04-20 00:00:00"
766,Gwagwalada,"",37,"2024-04-20 00:00:00","2024-04-20 00:00:00"
767,Kuje,"",37,"2024-04-20 00:00:00","2024-04-20 00:00:00"
768,Bwari,"",37,"2024-04-20 00:00:00","2024-04-20 00:00:00"
769,Abaji,"",37,"2024-04-20 00:00:00","2024-04-20 00:00:00"
770,Abuja Municipa,"",37,"2024-04-20 00:00:00","2024-04-20 00:00:00"
771,Kwali,"",37,"2024-04-20 00:00:00","2024-04-20 00:00:00"
